"","Solubility","MolWt","MolLogP","MolMR","HeavyAtomCount","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumValenceElectrons","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","RingCount","TPSA","LabuteASA","BalabanJ","BertzCT","Group_num","Lipinski"
"1534",-1.04,260.34,1.2512,62.8449,16,5,2,7,4,88,2,0,0,2,85.33,97.2931153019462,2.3328156788851,565.823574494202,1,0
"1535",-1.33,288.394,1.8873,72.0089,18,5,2,7,5,100,2,0,0,2,85.33,110.022999530739,2.12658092014481,608.837718142319,1,0
"1536",-0.92,304.393,1.2678,73.6639,19,6,2,8,7,106,2,0,0,2,94.56,115.136544760246,1.97275281735866,613.244578373949,1,0
"1537",-2.69,357.41,1.5735,99.7093,26,5,3,7,9,138,2,0,0,2,102.68,152.032841849667,1.78566641671632,777.129591812478,1,0
"1538",-0.43,362.278,1.5488,87.0378,25,4,3,9,5,130,2,1,1,3,116.17,142.826798091891,2.06495120318016,796.718149602836,1,0
"1539",-1.33,323.399,1.8265,80.2449,21,6,2,8,5,110,3,0,0,3,98.22,125.20491537456,1.66807200424232,821.808959523082,1,0
"1540",-1.09,237.255,0.294099999999999,61.4473,17,4,1,5,5,92,1,0,0,1,66.84,99.6117126578704,2.41132861178173,377.351835463388,1,0
"1541",-2.92,234.23,1.03242,61.5617,17,3,1,5,2,88,2,0,0,2,54.86,96.3562286058563,2.36354041933531,640.790584174365,1,0
"1542",-3.94,289.093,2.0308,66.8447,18,3,1,7,2,94,2,0,0,2,54.86,110.597818945223,2.4305265044956,708.919892566019,1,0
"1543",-2.94,392.484,4.5448,116.9869,28,5,3,7,5,142,4,0,0,4,83.12,163.21172104201,1.85136726233704,1232.32657100762,1,0
"1544",-2.33,394.258,2.2621,101.8106,26,4,2,8,6,136,2,0,0,2,92.5,160.418835316659,2.35330573276319,855.325004526605,1,0
"1545",-0.53,167.164,0.4766,42.671,12,3,3,4,2,64,1,0,0,1,83.55,69.2511676497387,2.89256109018568,280.859376434433,1,0
"1546",-1.65,283.352,-0.393699999999999,57.3218,16,6,2,9,1,90,1,0,1,2,114.53,96.6810603029794,2.71160010286093,626.979617172812,3,0
"1547",-2.8,210.232,2.7522,61.545,16,2,0,2,3,78,2,0,0,2,34.14,93.5414257544418,2.27857327476804,451.27325518256,1,0
"1548",-1.13,173.212,0.6218,44.6955,12,2,2,4,4,70,0,0,0,0,66.4,71.9609859644974,4.04471148374503,177.141786301985,1,0
"1549",-3.31,240.306,-0.808399999999999,56.1384,14,6,4,8,7,82,0,0,0,0,126.64,88.8014368353977,3.46817939585112,192.008185124521,3,0
"1550",-2,313.441,3.8556,95.4557000000001,23,3,1,3,8,124,2,0,0,2,30.49,139.184986883356,1.9286145869023,558.595598191407,1,0
"1551",-2.22,375.468,3.0715,106.6858,28,4,1,4,3,144,2,1,4,6,41.93,164.936032933432,1.4520691118504,955.822664071123,1,0
"1552",-0.82,313.397,1.8912,87.0808,23,4,1,4,2,122,1,1,4,5,41.93,136.243880841765,1.77826561647246,700.100295130671,1,0
"1553",-2.48,366.247,2.6606,80.4113,21,4,1,9,4,112,2,0,0,2,80.31,132.166443747763,2.34991839169653,771.635369117721,1,0
"1554",-2.91,269.351,1.83452,68.5139,17,5,2,7,3,90,2,0,0,2,85.08,103.363979464351,2.27672628367445,617.255496856432,4,0
"1555",-0.3,232.301,1.2696,54.9776,15,3,1,5,2,86,0,2,2,2,71.44,89.802225860425,2.44651428892152,409.138325576243,1,0
"1556",-3,313.441,3.8556,95.4557000000001,23,3,1,3,8,124,2,0,0,2,30.49,139.184986883356,1.89828866340062,612.095598191408,1,0
"1557",-1,301.386,1.7251,82.5578,22,4,1,4,1,118,1,2,4,5,41.93,130.568541759552,1.7951472054857,645.464593768262,1,0
"1558",-1.38,237.302,0.5419,57.5423,14,4,3,7,5,80,0,0,0,0,86.63,90.8721678748669,4.1568574955048,243.844293943139,1,0
"1559",-1.69,234.248,0.0739,54.9172,16,4,4,6,6,94,0,0,0,0,115.06,93.5237092662706,4.70421011963146,283.033841764199,1,0
"1560",-1.41,254.354,1.6839,61.9756,14,5,2,7,4,80,0,0,0,0,74.6,95.4454157166241,3.98717096120664,229.319462295577,1,0
"1561",-1.24,240.28,2.6561,61.9186,16,3,2,5,5,86,1,0,0,1,74.6,97.2907354213248,2.70738586479992,363.507128892205,1,0
"1562",-1.21,171.156,0.0920199999999998,40.7042,12,5,1,6,3,66,1,0,0,1,81.19,68.6122188259387,3.03285893415813,294.228459046287,5,0
"1563",-3.76,215.688,1.7771,57.7594,14,5,2,6,4,78,1,0,0,1,62.73,88.3180482284173,2.83195636780425,301.783154860149,5,0
"1564",-5.9,240.262,2.7434,69.531,18,4,2,4,3,90,2,0,0,2,65.18,104.505571029422,2.45491680376392,509.362567365563,1,0
"1565",-5.32,317.32,1.321,83.5847,23,5,2,7,3,120,2,2,2,4,88.56,130.468157334918,1.9645465736521,882.249950170131,1,0
"1566",-5.41,331.347,1.5817,88.457,24,5,2,7,4,126,2,2,2,4,74.57,137.04307093591,1.89553917113453,898.069401686609,1,0
"1567",-5.62,331.347,1.7111,88.2017,24,5,2,7,3,126,2,2,2,4,88.56,136.833099449314,1.92799432147531,922.803178998449,1,0
"1568",-5.33,365.792,2.3645,93.2117,25,5,2,8,3,132,2,2,2,4,88.56,147.136365676196,2.00139757312114,973.487508852049,1,0
"1569",-4.38,364.352,1.4324,92.5721,26,6,3,9,3,138,2,2,2,4,114.58,146.338525549253,2.0678581219551,1019.31066175418,1,0
"1570",-3.6,225.255,1.965,65.4524,17,4,2,5,3,84,3,0,0,3,66.49,97.9530705191547,1.83503291981694,616.887087305371,3,0
"1571",-5.27,335.31,1.4601,83.5427,24,5,2,8,3,126,2,2,2,4,88.56,134.633692737844,2.03733146097962,930.535159797541,1,0
"1572",-3.95,215.216,1.558,57.7184,16,5,2,6,3,80,3,0,0,3,79.63,90.7473997832315,1.86092583646595,586.06658994156,1,0
"1573",-5.64,349.337,1.8502,88.1597,25,5,2,8,3,132,2,2,2,4,88.56,140.998634852241,2.00139757312114,971.487508852049,1,0
"1574",-5.31,349.337,1.7208,88.415,25,5,2,8,4,132,2,2,2,4,74.57,141.208606338836,1.96884667036732,946.529219451463,1,0
"1575",-4.38,261.233,1.4483,66.9643,19,5,1,6,2,98,2,0,1,3,77.76,107.340992834129,2.42910033766515,746.762478859474,3,0
"1576",-5.48,272.344,3.9035,80.143,20,3,0,3,4,106,2,0,0,2,35.53,119.056275011066,2.29219518928647,616.661267980324,1,0
"1577",-4.2,283.327,2.7695,78.2975,21,4,0,4,4,108,2,0,1,3,48.3,122.892982310012,1.8989274763281,672.598596992016,1,0
"1578",-3.96,322.364,3.2795,94.783,24,5,0,5,1,122,3,0,1,4,53.35,138.691772805576,2.26222236384949,1077.58514674167,1,0
"1579",-2.03,270.288,1.9838,74.526,20,3,3,5,0,102,2,0,1,3,86.79,115.427206486873,2.33449337126636,620.173131351873,1,0
"1580",-2.35,335.397,-0.127,81.6269,23,7,5,8,9,136,0,1,1,1,128.48,135.958019227302,2.13142649928534,341.78708160078,1,NA
"1581",-2.96,349.424,0.263099999999999,86.2439,24,7,5,8,10,142,0,1,1,1,128.48,142.322961341699,2.08956682856124,355.317627440562,1,NA
"1582",-3.56,363.451,0.6532,90.8609,25,7,5,8,11,148,0,1,1,1,128.48,148.687903456096,2.05141696459131,368.905525193732,1,NA
"1583",-5.16,351.402,3.51702,101.027,26,5,0,5,4,134,3,1,1,4,51.91,151.307246443417,1.67235200535302,958.9021753413,1,0
"1584",-4.45,352.39,2.91202,98.8220000000001,26,6,0,6,4,134,3,1,1,4,64.8,150.526894424363,1.67235200535302,962.702279321906,1,0
"1585",-3.96,199.25,0.8916,51.1878,14,3,1,4,3,80,0,1,1,1,57.61,83.8950105263567,2.925753651935,245.751665801106,1,0
"1586",-3.93,214.221,-0.179,50.4855,15,4,2,6,3,84,0,1,1,1,86.71,87.2414526956119,3.12251734231756,309.234205165133,1,0
"1587",-0.3,237.263,-0.6006,62.014,17,7,3,7,5,92,2,0,0,2,110.08,97.9442122750691,2.15511014948993,494.401956160972,1,0
"1588",-3.92,288.368,3.1865,78.5493,20,4,1,4,4,104,2,0,1,3,46.53,121.38198321057,1.9057015899383,630.40226440083,1,0
"1589",-3.34,217.293,2.7081,66.4307,15,2,2,3,2,76,2,0,0,2,29.1,93.7094028270789,2.34283083740033,495.701030801204,1,0
"1590",-2.06,180.163,-0.2892,44.5084,13,3,2,5,2,68,0,1,1,1,75.27,74.4930992780555,3.15007371673081,289.350828833671,1,0
"1591",-1.71,196.206,0.1808,49.1494,14,3,2,5,2,76,0,1,1,1,75.27,81.5476444246363,3.17079770444887,300.018756393662,1,0
"1592",-2.12,210.233,0.5709,53.7664,15,3,2,5,3,82,0,1,1,1,75.27,87.9125865390329,3.04937213599778,313.559202360749,1,0
"1593",-4.68,352.39,2.7828,94.9087,26,4,1,6,6,134,2,1,1,3,75.71,151.310010470654,1.97269631741357,765.575598585974,3,0
"1594",-0.43,211.221,-0.504600000000001,53.1392,15,6,2,6,2,82,1,1,1,2,90.37,86.3087417651985,2.20429975225494,403.834197170826,1,0
"1595",-3.55,354.362,3.1254,93.6204,26,5,1,7,2,134,2,0,1,3,98.93,149.848642099169,2.32276439787059,814.238131193127,1,0
"1596",-0.62,244.074,-0.1713,51.1215,14,4,2,7,4,82,0,0,0,0,75.63,91.316121533371,4.38411923516284,219.735334433026,1,0
"1597",-0.03,216.02,-0.648199999999999,42.1463,12,3,3,7,4,70,0,0,0,0,86.63,78.2669258272669,4.03153353686135,184.287033329712,1,0
"1598",-5.24,258.317,3.515,75.548,19,3,0,3,4,100,2,0,0,2,35.53,112.691332896669,2.33428512881411,589.563781459856,3,0
"1599",-5.82,272.344,3.9051,80.165,20,3,0,3,5,106,2,0,0,2,35.53,119.056275011066,2.24644862912182,604.206647772034,1,0
"1600",-7.53,286.371,4.2952,84.7820000000001,21,3,0,3,6,112,2,0,0,2,35.53,125.421217125463,2.15817109174687,618.889590236225,1,0
"1601",-3.33,274.316,2.4874,76.9598,20,4,1,4,5,106,2,0,0,2,55.76,117.485566648865,2.24644862912182,606.448403575453,1,0
"1602",-6.5,286.371,4.2936,84.76,21,3,0,3,3,112,2,0,0,2,35.53,125.421217125463,2.27840116056379,653.051292673095,1,0
"1603",-6.97,300.398,4.6853,89.3990000000001,22,3,0,3,7,118,2,0,0,2,35.53,131.786159239859,2.07319561298283,633.612942422431,1,0
"1604",-3.31,288.343,2.8759,81.5548,21,4,1,4,5,112,2,0,0,2,55.76,123.850508763262,2.1962468824846,633.7227546471,1,0
"1605",-3.4,288.343,2.8775,81.5768,21,4,1,4,6,112,2,0,0,2,55.76,123.850508763262,2.15817109174688,621.216259463094,1,0
"1606",-7.54,314.425,5.0754,94.0160000000001,23,3,0,3,8,124,2,0,0,2,35.53,138.151101354256,1.99350406066403,648.376886608647,1,1
"1607",-7.12,328.452,5.46550000000001,98.6330000000001,24,3,0,3,9,130,2,0,0,2,35.53,144.516043468652,1.91997126111176,663.181485963984,1,1
"1608",-4.65,286.327,3.0841,80.555,21,4,0,4,5,110,2,0,0,2,52.6,123.21779711111,2.2144359281903,675.544485340521,1,0
"1609",-7.33,310.393,4.2986,92.5580000000001,23,3,0,3,5,120,2,0,0,2,35.53,137.150326746115,2.04741508023448,737.370576005881,1,0
"1610",-2.62,304.342,1.8483,82.9666,22,5,2,5,6,118,2,0,0,2,75.99,128.644742515458,2.13800476372261,652.539397853575,1,0
"1611",-5.07,328.408,3.7986,93.2698,24,4,1,4,4,128,2,1,1,3,55.76,141.939503952923,1.74475067333127,724.650671102026,1,0
"1612",-3.17,346.42,1.4883,85.0466000000001,24,7,2,7,9,140,0,2,2,2,94.45,142.77083307358,1.89389992860193,411.743238283361,1,0
"1613",-5.59,326.392,4.0068,92.2700000000001,24,4,0,4,4,126,2,1,1,3,52.6,141.30679230077,1.75640369233228,765.322941901971,1,0
"1614",-7.36,312.409,4.8514,93.9220000000001,23,3,0,3,7,122,2,0,0,2,35.53,137.461498322072,2.03357151514132,688.346306344448,1,0
"1615",-3.98,358.39,2.0222,94.2818,26,6,1,6,4,138,2,2,2,4,74.22,151.160763258407,1.47247087791339,819.053618932823,1,0
"1616",-4.44,300.358,4.128,87.8634,22,3,2,5,6,116,2,0,0,2,59.59,129.801544823818,1.8866740985974,540.806044670621,1,0
"1617",-4.44,345.752,4.5602,82.284,23,4,0,8,5,124,2,0,0,2,39.41,136.125670051524,2.42246387991961,669.101779578609,2,0
"1618",-5.08,215.208,2.42982,61.4054,16,4,1,4,0,80,3,0,0,3,69.37,90.2602331825063,2.52896167246688,751.875235324026,1,0
"1619",-5,230.219,2.85622,63.545,17,4,0,4,1,86,3,0,0,3,52.58,96.3988298293971,2.45221871278339,764.0213236944,1,0
"1620",-4.9,272.256,2.94264,73.0695,20,5,0,5,1,102,3,0,0,3,69.65,113.290236158234,2.44833959997417,897.894377767959,1,0
"1621",-3.03,340.379,1.8378,91.3175000000001,25,5,0,6,5,130,2,0,1,3,68.61,145.544222309052,1.74250590234228,808.086514934791,1,0
"1622",-6.39,316.353,2.9812,86.4003,23,5,1,5,6,122,2,0,0,2,64.99,134.974541552701,2.19268438181982,693.80645489397,1,0
"1623",-5.09,267.292,2.0492,78.0704,20,5,2,6,4,100,3,0,0,3,75.6,114.364845302403,2.05785934914301,803.292369187873,1,0
"1624",-3.91,345.374,2.0996,92.7967,25,5,2,7,4,132,2,2,2,4,88.56,143.198041563711,1.93135085319958,935.288702000803,1,0
"1625",-4.57,345.374,1.9702,93.052,25,5,2,7,4,132,2,2,2,4,74.57,143.408013050306,1.90438175541955,935.288702000804,1,0
"1626",-5.42,345.374,2.0996,92.7967,25,5,2,7,3,132,2,2,2,4,88.56,143.198041563711,1.93542341438483,962.173120371959,1,0
"1627",-4.48,365.792,2.3629,93.1897,25,5,2,8,3,132,2,2,2,4,88.56,147.136365676196,2.03295497239883,969.990014594502,1,0
"1628",-3.98,364.352,1.4308,92.5501,26,6,3,9,3,138,2,2,2,4,114.58,146.338525549253,2.09944783482705,1015.70579037749,1,0
"1629",-4.44,363.364,2.1093,93.01,26,5,2,8,4,138,2,2,2,4,74.57,147.573548453232,1.97784158967874,984.030755054644,1,0
"1630",-3.81,363.364,2.2387,92.7547,26,5,2,8,4,138,2,2,2,4,88.56,147.363576966637,2.0051361564552,984.030755054644,1,0
"1631",-5.04,363.364,2.2387,92.7547,26,5,2,8,3,138,2,2,2,4,88.56,147.363576966637,2.00902747252633,1011.13400865278,1,0
"1632",-4.63,331.347,1.7095,88.1797,24,5,2,7,3,126,2,2,2,4,88.56,136.833099449314,1.95925100119936,919.417212827332,1,0
"1633",-4.17,349.337,1.8486,88.1377,25,5,2,8,3,132,2,2,2,4,88.56,140.998634852241,2.03295497239883,967.990014594502,1,0
"1634",-4.25,390.52,3.0309,104.2516,28,5,2,5,4,156,0,3,4,4,83.83,167.08010683224,1.5318377157662,680.480167788663,1,0
"1635",-2.92,316.313,0.9078,80.4444,23,7,3,7,3,120,3,1,1,4,100.88,130.918396914478,1.90097836917039,813.109751793362,1,0
"1636",-2.33,346.339,0.2687,86.4512,25,8,4,8,3,132,3,1,1,4,121.11,142.077572781071,1.88707603584574,859.285390429436,1,0
"1637",-2.91,308.44,0.88,79.6012,20,6,4,6,9,120,0,1,1,1,90.15,124.891257625112,2.2539949158915,253.71876200324,1,0
"1638",-0.28,327.406,0.41217,83.5023,22,5,3,8,5,122,0,1,2,2,104.93,133.021873245259,2.25595914330959,558.291203922341,1,0
"1639",-4.05,225.295,4.30104,70.9464,17,3,1,3,2,86,2,0,0,2,50.74,101.005050095856,2.26272589721212,559.143822387152,3,0
"1640",-5.25,225.295,4.168,71.387,17,3,0,3,3,86,2,0,0,2,27.96,101.424993069047,2.11547556671276,486.635588783759,4,0
"1641",-2.38,190.202,0.757,51.9999,14,2,2,4,0,72,1,0,1,2,58.2,81.3081089908578,2.4786391701498,400.863401218265,1,0
"1642",-3.05,210.62,1.0219,52.4149,14,2,2,5,0,72,1,0,1,2,58.2,85.2464331033429,2.51939816470995,417.273023188348,1,0
"1643",-3.96,340.184,4.0122,86.6144,21,4,2,6,2,102,4,0,0,4,66.49,128.105794110539,1.87123955922866,947.021553964268,1,0
"1644",-2.36,224.26,0.961,58.3834,16,3,2,5,4,88,0,1,1,1,75.27,94.2775286534295,3.09549934712492,329.138837897849,1,0
"1645",-2.82,339.196,4.6172,88.8194,21,3,2,5,2,102,4,0,0,4,53.6,128.917692561188,1.87123955922866,945.234553372832,1,0
"1646",-3.1,210.186,0.7446,41.1778,14,4,2,8,8,82,0,0,0,0,99.08,80.0050805027819,3.83195048957595,196.760750656861,1,0
"1647",-3.71,284.746,3.1538,81.81,20,2,0,4,1,100,2,0,1,3,32.67,122.062379112607,2.22996344441501,694.877989753633,5,0
"1648",-3.86,305.359,3.4147,81.2016,21,5,1,7,4,110,2,0,0,2,82.33,123.053629079087,2.13723666394717,736.038629586037,1,0
"1649",-4.41,315.716,3.0377,83.6841,22,4,1,7,2,110,2,0,1,3,84.6,130.140441234115,2.23359918024317,817.430013234153,3,0
"1650",-1.5,229.32,2.1838,63.1855,16,2,2,4,9,94,0,0,0,0,66.4,97.4207544220838,3.77070020569175,210.309412467805,1,0
"1651",-3.31,353.223,4.6276,93.4397,22,4,1,5,2,108,4,0,0,4,42.74,135.49260616218,1.8806552300571,990.462375156766,1,0
"1652",-3.48,354.211,4.0226,91.2347,22,5,1,6,2,108,4,0,0,4,55.63,134.680707711531,1.8806552300571,992.339602983585,1,0
"1653",-1.96,397.232,4.1752,100.0945,25,5,2,7,4,124,4,0,0,4,80.04,150.813304128816,1.82137172173845,1106.83269328466,1,0
"1654",-1.27,194.234,1.6002,55.5974,14,2,1,4,3,76,1,0,0,1,55.56,83.2659632738501,2.88965939255792,308.402966410215,1,0
"1655",-2.65,220.203,0.724,56.8247,16,3,1,5,2,82,2,0,0,2,54.86,89.9912864914597,2.39685050075294,601.37189455252,1,0
"1656",-3.54,416.135,6.4548,102.681,25,3,0,7,6,130,3,0,0,3,27.05,165.605807900404,1.84078716829925,852.287332800423,1,1
"1657",-0.62,176.168,-0.9069,37.3908,12,5,1,5,1,70,0,2,2,2,57.15,70.1656560773743,1.98669050783067,141.977274180162,1,0
"1658",-2.5,196.159,0.3545,36.5608,13,4,2,8,7,76,0,0,0,0,99.08,73.6401383883853,3.78839152289667,183.863424652565,1,0
"1659",-2.44,196.159,0.3545,36.5608,13,4,2,8,7,76,0,0,0,0,99.08,73.6401383883853,3.31320744441836,183.863424652565,1,0
"1660",-2.84,210.186,0.7446,41.1778,14,4,2,8,8,82,0,0,0,0,99.08,80.0050805027819,3.26722397628745,196.760750656861,1,0
"1661",-2.33,206.154,0.7142,42.2028,14,6,0,8,4,80,0,1,1,1,104.74,78.9992493492527,2.35057102026357,210.361618934768,1,0
"1662",-2.13,249.705,1.31948,65.335,17,3,0,6,2,88,1,1,1,2,55.52,104.945708367911,2.11316544214116,461.745288932212,1,0
"1663",-2.35,208.17,0.497,39.0418,14,4,2,8,4,80,0,1,1,1,99.08,78.9992493492527,2.49329558133523,208.361618934768,1,0
"1664",-2.63,235.678,0.97728,60.7077,16,3,1,6,2,82,1,1,1,2,64.31,98.3707947669192,2.07206693344935,433.517765444686,1,0
"1665",-3.02,220.181,1.1043,46.8198,15,6,0,8,4,86,0,1,1,1,104.74,85.3641914636493,2.57552860411262,221.634908964134,1,0
"1666",-3.09,301.419,2.94,87.7017,21,5,1,6,6,110,3,0,0,3,57.7,127.703886497174,1.78748849360835,735.091087272701,1,0
"1667",-1.43,263.257,0.5816,65.1424,19,8,1,8,3,100,2,1,1,3,105.15,108.103468290602,1.68068160577511,601.396506533253,1,0
"1668",-4.52,314.362,2.5577,83.7668,22,4,0,5,3,112,2,0,1,3,60.44,128.518239423168,2.09116638600873,847.291768058949,2,0
"1669",0.08,169.184,-0.625499999999999,42.5232,12,4,2,5,3,66,1,0,0,1,81.14,69.825598014892,2.63697522130856,281.933785018794,1,0
"1670",-2.12,279.503,0.1762,51.7896,15,5,2,8,1,88,0,2,2,2,68.15,100.756143280708,2.01894340444067,245.270380987533,1,0
"1671",-1.93,208.26,1.068,47.2636,12,4,2,6,2,68,0,1,1,1,74.6,77.1158242878431,2.3927770801931,175.724766224368,1,0
"1672",-2.14,192.218,1.4387,52.1427,14,3,1,4,3,74,1,1,1,2,51.22,82.294860032056,1.98074724942285,330.480164363796,1,0
"1673",-3.83,330.749,1.8907,75.8192,21,5,3,9,5,112,2,0,0,2,122.63,124.922261670588,2.40662574912773,771.195515905612,5,0
"1674",-1.24,362.47,2.078,100.0125,26,5,2,6,10,144,1,1,1,2,78.87,155.075280603122,1.91652606432808,578.433730226844,1,0
"1675",-1.18,376.453,1.6046,100.1525,27,5,2,7,9,148,1,1,1,2,95.94,159.236802703166,2.00703662462426,649.031972845491,1,0
"1676",-1.11,334.368,0.1988,87.3712,24,6,4,6,5,130,2,1,1,3,99.38,139.430798880674,1.62927743719369,668.111501816376,1,0
"1677",-2.64,204.229,1.1313,55.0854,15,2,2,4,2,78,1,1,1,2,58.2,87.6730511052544,2.46901565155183,402.308765425966,3,0
"1678",-1.66,226.228,-0.4956,54.8304,16,5,3,5,2,88,1,1,1,2,79.15,92.8600742535526,2.00462923660302,328.406623873227,1,0
"1679",-1.23,280.276,1.6931,68.5878,20,5,1,6,4,108,1,1,1,2,82.06,115.803022521945,1.97708478458385,522.150342911607,1,0
"1680",-0.96,226.276,1.0914,58.0712,16,2,3,5,4,90,0,2,2,2,78.43,94.5940121842368,1.83747933153567,292.954262410225,1,0
"1681",-1.77,204.229,1.1223,57.6139,15,2,3,4,3,78,2,0,0,2,79.11,86.7127009646888,2.3234873713899,490.048507914307,3,0
"1682",-2.92,198.138,0.19,45.6755,14,5,2,8,3,74,1,0,0,1,123.76,77.5253258216264,2.63740094999391,382.938152664531,1,0
"1683",-2.39,226.276,1.185,58.4774,16,3,2,5,4,90,0,1,1,1,75.27,94.9671316856138,3.04603369084237,305.191364692826,5,0
"1684",-1.51,324.333,-1.7735,80.8294,23,6,5,8,5,126,1,0,1,2,130.33,132.51972605822,2.32495797547724,593.084763001616,1,NA
"1685",-1.46,310.306,-2.162,76.2344,22,6,5,8,5,120,1,0,1,2,130.33,126.154783943824,2.2648920574078,564.018973290559,1,NA
"1686",-1.28,246.215,-0.96628,54.4635,17,6,5,7,5,96,1,0,0,1,131.36,96.5480759309773,2.92936136640381,397.358718660742,1,NA
"1687",-1.46,256.254,-1.1347,60.8372,18,6,4,6,3,100,1,1,1,2,99.38,104.019250120145,2.07653523340235,368.090201710196,1,0
"1688",-1.52,342.439,2.4003,99.1837,25,5,1,5,6,134,2,1,1,3,50.8,148.454966054538,1.57901472167851,725.953088326923,1,0
"1689",-1.49,356.466,2.7425,103.811,26,5,0,5,6,140,2,1,1,3,42.01,155.02987965553,1.54796634422942,754.004642214122,1,0
"1690",-3.7,371.477,3.6075,106.367,27,5,0,5,8,146,2,1,1,3,48,160.74853332923,1.45493935270108,755.061229871364,1,0
"1691",-1.29,384.52,3.5227,113.045,28,5,0,5,8,152,2,1,1,3,42.01,167.759763884323,1.42966132538409,784.511139518564,1,0
"1692",-3.75,216.24,1.2433,59.1302,16,2,1,4,0,82,1,1,2,3,49.41,93.2421335527171,2.1128941578227,469.841494126254,1,0
"1693",-4.7,250.685,1.8967,64.1402,17,2,1,5,0,88,1,1,2,3,49.41,103.545399779599,2.12260911237282,515.227134639512,1,0
"1694",-2.37,232.239,0.2141,60.52,17,3,2,5,0,88,1,1,2,3,69.64,98.0363673049131,2.07934378076115,500.279037843008,1,0
"1695",-1.95,264.321,1.4703,68.1358,19,4,1,4,0,104,0,2,3,3,63.6,112.372167318401,2.05192334143097,478.537246261383,1,0
"1696",-2.31,246.266,1.2997,67.2432,18,2,3,5,4,94,2,0,0,2,82.19,103.814078780121,2.25558492291583,588.688811199608,1,0
"1697",-4.84,350.462,4.1483,102.82,26,4,0,4,3,136,2,1,3,5,34.47,153.969193667376,1.84887503085639,925.61034092869,1,0
"1698",-4.35,320.392,3.8408,93.471,24,4,0,4,4,122,3,1,1,4,38.5,141.251827094812,1.47593766409426,774.913239389941,1,0
"1699",-2.72,236.231,-1.29,59.9639,17,5,3,7,1,90,0,1,2,2,108.02,97.2651846951748,2.3115156346239,477.942682290301,1,0
"1700",-0.8,193.206,1.9451,51.6043,14,3,1,5,3,74,1,0,0,1,65.26,81.658732849854,2.78433806216727,343.579628822896,1,0
"1701",-0.85,261.281,0.2385,70.6236,19,3,4,6,5,100,2,0,0,2,108.21,109.153969477134,2.03885764880944,605.954178476866,1,0
"1702",-1.18,229.211,-0.556600000000001,53.4182,16,6,2,7,2,88,1,1,1,2,90.37,90.4742771681247,2.23265552106489,436.252541397777,1,0
"1703",-2.62,276.679,4.1592,70.6941,19,4,2,6,3,96,2,0,0,2,82.25,113.353473115764,2.21561265343822,638.836630973029,1,0
"1704",-1.28,301.251,-1.2265,67.4916,21,8,4,9,4,116,1,1,1,2,142.52,118.672225842645,2.14106658603851,507.785722922269,1,0
"1705",-1.94,312.369,2.0632,85.9136000000001,23,4,2,5,3,120,2,3,3,5,73.66,134.115355629329,1.64874626526852,742.629047011248,1,0
"1706",-2.01,287.231,1.5126,74.0199,21,6,2,8,4,106,1,0,1,2,121.9,117.786535066862,2.26515781204405,718.271846516206,1,0
"1707",-3.22,402.248,3.9221,98.7497,25,6,1,7,4,128,3,0,1,4,65.5,152.821440601016,1.71912111237799,919.206920625199,1,0
"1708",-2.19,306.358,1.897,77.613,22,5,0,5,1,120,0,2,3,3,69.67,129.582885124548,2.10145003597434,565.3966058118,1,0
"1709",-3.52,449.248,3.7642,103.7667,25,6,1,7,4,128,3,0,1,4,65.5,158.215731116419,1.71912111237799,919.206920625199,1,0
"1710",-1.31,270.241,-0.904899999999999,59.8746,19,4,2,8,4,104,0,2,2,2,115.22,108.131233109711,2.13776947330441,408.466364324774,1,0
"1711",-0.86,292.291,0.6312,72.9615,21,4,2,7,5,112,1,1,1,2,95.94,121.047150016786,2.09474281066228,569.23202844587,1,0
"1712",-2.38,360.407,0.3521,83.854,24,5,3,9,6,134,1,1,1,2,104.73,139.805387739841,2.1203985422312,677.609756012022,1,0
"1713",-2.37,351.472,1.6112,97.5479,24,4,4,7,6,132,1,1,1,2,82.62,147.517603104106,1.93468604310582,553.271565807561,1,0
"1714",-4.4,352.77,2.8103,86.1255,24,6,0,7,3,128,1,0,2,3,71.06,143.824992383614,2.19775211749291,768.834539310223,1,0
"1715",-1.12,317.389,1.6532,88.9996,23,3,4,6,7,124,2,0,0,2,108.21,134.61373793472,2.10017353552395,693.203349984696,1,0
"1716",-2.03,342.395,2.0718,92.4656000000001,25,5,2,6,4,132,2,3,3,5,82.89,145.593842973232,1.66768315675629,809.110716136282,1,0
"1717",-2.34,342.775,1.8228,82.6571,23,6,2,7,2,126,1,1,2,3,85.22,138.463053476243,2.16929208289867,646.460812635592,1,0
"1718",-4.57,374.521,3.6043,101.7256,27,4,2,4,1,150,0,4,5,5,66.76,161.912753578667,1.4673853730068,685.8658330039,1,0
"1719",-3.95,198.225,3.8076,58.7248,15,3,1,3,2,74,2,0,0,2,44.95,87.7295089222461,2.1529892819391,448.808152384877,3,0
"1720",-3.08,214.224,3.5132,60.3896,16,4,2,4,2,80,2,0,0,2,65.18,92.5237426744421,2.24215198653829,509.682139382656,3,0
"1721",-2.11,322.364,0.8209,86.2558,24,3,1,5,0,122,1,3,5,6,60.85,139.093837099513,1.67743199773614,833.655735265948,1,0
